protein_name_1,protein_name_2,protein_id_1,protein_id_2,discovery date
TRAF6,MYB,113106,110218,2/22/2008
APP,NEDD8,104269,115957,2/22/2008
CDC42,CDH1,110613,107212,2/22/2008
WSB1,HIPK2,109973,109953,2/22/2008
CDC42,CBLL1,110613,109580,2/22/2008
ATP6V0C,RNF182,108431,111721,2/25/2008
UBE2D1,RNF182,114399,111721,2/25/2008
UBC,ATP6V0C,106138,108431,2/25/2008
RNF182,UBC,111721,106138,2/25/2008
WNT5A,ROR1,112357,104115,2/26/2008
ESR1,PRKCZ,102503,109176,2/29/2008
NR4A1,HIF1A,103649,102040,2/29/2008
VHL,NR4A1,112703,103649,2/29/2008
PRKCZ,NCOA3,109176,110073,2/29/2008
UBQLN4,GJA1,109252,108155,2/29/2008
HES6,CREBBP,103238,107061,2/29/2008
NCOA3,PSMA3,110073,100544,2/29/2008
CASP8,PTPN6,100527,109783,2/29/2008
NEDD8,PYGB,115957,104348,3/1/2008
HSP90AA1,NEDD8,103493,115957,3/1/2008
NEDD8,HSPA6,115957,106371,3/1/2008
NEDD8,PSMC6,115957,113895,3/1/2008
NEDD8,HIGD1A,115957,102739,3/1/2008
HDAC2,NEDD8,114007,115957,3/1/2008
MYL1,NEDD8,102804,115957,3/1/2008
NEDD8,SLC25A6,115957,111222,3/1/2008
NEDD8,FBXW5,115957,102072,3/1/2008
CCAR1,MDM2,115184,106304,3/1/2008
ATP5L,NEDD8,110718,115957,3/1/2008
NEDD8,MYBBP1A,115957,100142,3/1/2008
NEDD8,ARHGEF4,115957,107137,3/1/2008
ITCH,TRAF6,109215,113106,3/1/2008
SENP3,RPS8,107874,115433,3/1/2008
ERLEC1,HSP90B1,109629,104999,3/1/2008
CTR9,NEDD8,113484,115957,3/1/2008
HSPBP1,NEDD8,112449,115957,3/1/2008
NEDD8,,115957,103870,3/1/2008
NEDD8,DHX15,115957,101422,3/1/2008
NEDD8,RPS20,115957,113938,3/1/2008
EEF1A1,HSP90AA1,107332,103493,3/1/2008
NEDD8,TNPO1,115957,103083,3/1/2008
NEDD8,MYL6,115957,111469,3/1/2008
NEDD8,NDUFA5,115957,116007,3/1/2008
APP,CNTN4,104269,101446,3/1/2008
NEDD8,RPL7,115957,104528,3/1/2008
HSPA5,ERLEC1,107269,109629,3/1/2008
NEDD8,APPBP2,115957,110249,3/1/2008
NEDD8,GRWD1,115957,102027,3/1/2008
SEC61B,NEDD8,113589,115957,3/1/2008
NEDD8,NOP56,115957,109369,3/1/2008
NEDD8,IARS2,115957,107612,3/1/2008
UPF1,NEDD8,105734,115957,3/1/2008
NEDD8,BTBD1,115957,114202,3/1/2008
NEDD8,PIK3R2,115957,106673,3/1/2008
NEDD8,CTNNA2,115957,111475,3/1/2008
MMS19,NEDD8,114699,115957,3/1/2008
AVPR2,VCP,102213,111658,3/1/2008
NEDD8,ZW10,115957,101852,3/1/2008
CDT1,ANAPC7,108437,101044,3/1/2008
NEDD8,BAG6,115957,113717,3/1/2008
NEDD8,ATP5C1,115957,109894,3/1/2008
NEDD8,POLR1C,115957,113099,3/1/2008
SLC25A3,NEDD8,106101,115957,3/1/2008
MYH6,NEDD8,107261,115957,3/1/2008
PPP1R12A,YWHAZ,100841,111046,3/1/2008
NEDD8,CDKN2A,115957,108570,3/1/2008
TOP2A,CDT1,109182,108437,3/1/2008
DDX21,NEDD8,101618,115957,3/1/2008
NEDD8,H2AFX,115957,113889,3/1/2008
NEDD8,SMC1A,115957,111195,3/1/2008
NEDD8,ERCC2,115957,110402,3/1/2008
NEDD8,PLOD2,115957,102409,3/1/2008
E2F1,CDT1,105610,108437,3/1/2008
MID1,RPS3,102432,110098,3/1/2008
NEDD8,SMC4,115957,108166,3/1/2008
NEDD8,HIST2H2AC,115957,107406,3/1/2008
NEDD8,POLR2A,115957,108908,3/1/2008
RANBP1,HNF1A,112929,106453,3/1/2008
NEDD8,PROS1,115957,115545,3/1/2008
NEDD8,RPL8,115957,114264,3/1/2008
NEDD8,ATP1A2,115957,115296,3/1/2008
TUBB1,NEDD8,114030,115957,3/1/2008
NEDD8,EEF1A1,115957,107332,3/1/2008
PFDN2,NEDD8,114345,115957,3/1/2008
NEDD8,HIST1H4A; HIST1H4B; HIST1H4C; HIST1H4D; HIST1H4E; HIST1H4F; HIST1H4H; HIST1H4I; HIST1H4J; HIST1H4K; HIST1H4L; HIST2H4A; HIST2H4B; HIST4H4,115957,108386,3/1/2008
STAT3,CEBPB,114621,108862,3/1/2008
ALDH1B1,NEDD8,113301,115957,3/1/2008
DDX20,NEDD8,102617,115957,3/1/2008
HNF1A,LDHA,106453,109410,3/1/2008
NUP210,NEDD8,103804,115957,3/1/2008
MYH10,NEDD8,108245,115957,3/1/2008
DNM2,NEDD8,105715,115957,3/1/2008
NPM1,CDT1,109914,108437,3/1/2008
NEDD8,GCAT,115957,114407,3/1/2008
NEDD8,,115957,103470,3/1/2008
IARS,NEDD8,113626,115957,3/1/2008
NEDD8,MATR3,115957,103744,3/1/2008
EGFR,CRKL,112630,114440,3/1/2008
SENP3,RPS18,107874,106798,3/1/2008
NEDD8,ARF4,115957,107324,3/1/2008
NEDD8,IMMT,115957,100430,3/1/2008
NEDD8,HEATR1,115957,105748,3/1/2008
NEDD8,SLC1A5,115957,111561,3/1/2008
HSPA8,MKKS,108948,104806,3/1/2008
NEDD8,ATAD3A,115957,111990,3/1/2008
NEDD8,RPL24,115957,111719,3/1/2008
RPS24,NEDD8,108990,115957,3/1/2008
NEDD8,RNF20,115957,104822,3/1/2008
NEDD8,SKP2,115957,111049,3/1/2008
NEDD8,MCM6,115957,100084,3/1/2008
NEDD8,SLC25A13,115957,104087,3/1/2008
H2AFZ,NEDD8,104124,115957,3/1/2008
NEDD8,SUMO3,115957,109663,3/1/2008
APLP1,CNTN4,111837,101446,3/1/2008
NEDD8,RPL35A,115957,110401,3/1/2008
OS9,SEL1L,105207,108170,3/1/2008
HSPB1,NEDD8,107064,115957,3/1/2008
NEDD8,NDUFA10,115957,110386,3/1/2008
PLEC,NEDD8,116405,115957,3/1/2008
RAB32,NEDD8,103272,115957,3/1/2008
NEDD8,TECR,115957,116596,3/1/2008
EGFR,MYCBP,112630,101730,3/1/2008
SENP3,RPS11,107874,100538,3/1/2008
CDT1,ANAPC5,108437,101041,3/1/2008
RPTOR,NEDD8,113565,115957,3/1/2008
RFC4,RARA,104156,114548,3/1/2008
NEDD8,IPO4,115957,102460,3/1/2008
NEDD8,HIST2H2AB,115957,115605,3/1/2008
GTF3C3,NEDD8,102486,115957,3/1/2008
CDT1,KPNA2,108437,110088,3/1/2008
NPM1,RARA,109914,114548,3/1/2008
NEDD8,ACADSB,115957,115705,3/1/2008
PPP2R1A,RPSA,115272,108661,3/1/2008
NEDD8,ZNF512,115957,106607,3/1/2008
TFAP2A,PPARG,113563,110492,3/1/2008
KLF10,ITCH,102585,109215,3/1/2008
ACTB,HNF1A,112552,106453,3/1/2008
NEDD8,RARS,115957,103824,3/1/2008
EPM2A,PRKAB2,102517,107055,3/1/2008
NEDD8,RPL9; RPL9P7; RPL9P8; RPL9P9,115957,104976,3/1/2008
NEDD8,RPL13,115957,115821,3/1/2008
NEDD8,MSH6,115957,114313,3/1/2008
AURKB,NEDD8,113472,115957,3/1/2008
NEDD8,HSPA5,115957,107269,3/1/2008
NEDD8,MCM3,115957,104239,3/1/2008
NEDD8,PKM,115957,102392,3/1/2008
HIST1H2AB; HIST1H2AE,NEDD8,105907,115957,3/1/2008
FBXO8,ARF6,114871,113894,3/1/2008
NEDD8,HSPA1L,115957,105079,3/1/2008
NEDD8,TBL3,115957,106928,3/1/2008
NEDD8,FLNB,115957,102158,3/1/2008
NEDD8,MYH2,115957,100391,3/1/2008
RPL11,SENP8,114262,102883,3/1/2008
NEDD8,ARL1,115957,100018,3/1/2008
NEDD8,BBS7,115957,100863,3/1/2008
NEDD8,RPL31,115957,111442,3/1/2008
NEDD8,SNRPF,115957,109611,3/1/2008
NEDD8,PSMC3,115957,115941,3/1/2008
NEDD8,NSF,115957,104958,3/1/2008
NEDD8,RPS26,115957,113247,3/1/2008
NEDD8,TCP1,115957,115942,3/1/2008
RPL7A,NEDD8,104409,115957,3/1/2008
LGALS3BP,NEDD8,110722,115957,3/1/2008
PPP2R1A,EEF1A1,115272,107332,3/1/2008
NEDD8,HNRNPC,115957,107868,3/1/2008
NEDD8,WDTC1,115957,112137,3/1/2008
KLHL42,NEDD8,109815,115957,3/1/2008
SEC61A1,NEDD8,106319,115957,3/1/2008
IGBP1,NEDD8,115348,115957,3/1/2008
HNRNPF,NEDD8,107011,115957,3/1/2008
CDT1,GRWD1,108437,102027,3/1/2008
NEDD8,ENO1,115957,102426,3/1/2008
HSPA4,NEDD8,105082,115957,3/1/2008
AVPR2,DERL1,102213,115724,3/1/2008
RPS6,NEDD8,109848,115957,3/1/2008
NEDD8,COPG1,115957,105246,3/1/2008
CCT4,NEDD8,115294,115957,3/1/2008
RPL28,NEDD8,111882,115957,3/1/2008
NEDD8,EIF5B,115957,113371,3/1/2008
TOP2A,NEDD8,109182,115957,3/1/2008
ARAP1,TNFRSF10B,114450,100724,3/1/2008
NPM1,PPP2R1A,109914,115272,3/1/2008
NEDD8,DYNLRB1,115957,107616,3/1/2008
CUL5,NEDD8,114852,115957,3/1/2008
ADAM15,MAPK1,101465,108691,3/1/2008
CPSF3,NEDD8,111266,115957,3/1/2008
RHEB,NEDD8,101809,115957,3/1/2008
SUGP2,NEDD8,110846,115957,3/1/2008
RPL5,NEDD8,111880,115957,3/1/2008
ODF3L2,EGFR,106456,112630,3/1/2008
NEDD8,FBXO7,115957,112763,3/1/2008
NEDD8,SUCLG1,115957,109719,3/1/2008
NEDD8,VCP,115957,111658,3/1/2008
HSPA8,EEF1A1,108948,107332,3/1/2008
NEDD8,SF3B3,115957,104702,3/1/2008
NEDD8,FBXO11,115957,100921,3/1/2008
NEDD8,KBTBD6,115957,104784,3/1/2008
NEDD8,GTF3C1,115957,106927,3/1/2008
NEDD8,MYH1,115957,104051,3/1/2008
NEDD8,NOL9,115957,112673,3/1/2008
RIPK1,TAX1BP1,109207,105585,3/1/2008
NEDD8,RAD51C,115957,103772,3/1/2008
NEDD8,RPL37,115957,102947,3/1/2008
NEDD8,MARS,115957,103879,3/1/2008
OS9,SYVN1,105207,101531,3/1/2008
NEDD8,UBR5,115957,113900,3/1/2008
NEDD8,RPS11,115957,100538,3/1/2008
NEDD8,GNL3,115957,116395,3/1/2008
NEDD8,TRIM28,115957,112089,3/1/2008
MAGEA11,MAGEA11,102733,102733,3/1/2008
NUP160,NEDD8,106695,115957,3/1/2008
FBXO22,NEDD8,103521,115957,3/1/2008
NEDD8,HDAC6,115957,104600,3/1/2008
NEDD8,RUVBL2,115957,107631,3/1/2008
RPS9,NEDD8,106435,115957,3/1/2008
NEDD8,POLR2C,115957,111344,3/1/2008
ERLEC1,ERLEC1,109629,109629,3/1/2008
NEDD8,REV3L,115957,103406,3/1/2008
NEDD8,FBXO5,115957,105699,3/1/2008
CDT1,SMARCA5,108437,109453,3/1/2008
NEDD8,RCN1,115957,107573,3/1/2008
SLC25A22,NEDD8,111741,115957,3/1/2008
HUWE1,NEDD8,105701,115957,3/1/2008
NEDD8,PDHB,115957,113201,3/1/2008
SLC25A10,NEDD8,114388,115957,3/1/2008
NEDD8,DNAJA2,115957,113946,3/1/2008
RARA,TOP2B,114548,111170,3/1/2008
SERPINA1,OS9,100240,105207,3/1/2008
NEDD8,CCT6A,115957,106213,3/1/2008
SFN,UBC,110603,106138,3/1/2008
NEDD8,HK1,115957,101022,3/1/2008
CTPS2,NEDD8,106288,115957,3/1/2008
KPNB1,CDT1,110318,108437,3/1/2008
KPNB1,NEDD8,110318,115957,3/1/2008
ERLEC1,SEL1L,109629,108170,3/1/2008
NEDD8,PCNA,115957,111379,3/1/2008
BIRC6,NEDD8,105963,115957,3/1/2008
EIF4G1,NEDD8,112214,115957,3/1/2008
NEDD8,POLR2H,115957,116077,3/1/2008
AHSA1,NEDD8,106587,115957,3/1/2008
NEDD8,ACACA,115957,107366,3/1/2008
NEDD8,PANK4,115957,111398,3/1/2008
NEDD8,DPM1,115957,106269,3/1/2008
GGT7,NEDD8,107471,115957,3/1/2008
NEDD8,KLHL12,115957,100355,3/1/2008
NUP93,NEDD8,110606,115957,3/1/2008
NEDD8,NOB1,115957,104850,3/1/2008
NEDD8,NME1,115957,110707,3/1/2008
NEDD8,FARSA,115957,104442,3/1/2008
NEDD8,TROVE2,115957,103018,3/1/2008
NEDD8,LYPLAL1,115957,100917,3/1/2008
HNRNPH2,NEDD8,113800,115957,3/1/2008
UBC,CYLD,106138,111118,3/1/2008
PFKM,NEDD8,111696,115957,3/1/2008
NDUFA4,NEDD8,111519,115957,3/1/2008
CDT1,BAZ1B,108437,113521,3/1/2008
OSGEP,NEDD8,104192,115957,3/1/2008
CDKN2AIP,UBC,100604,106138,3/1/2008
TOP2B,NEDD8,111170,115957,3/1/2008
EEF1D,NEDD8,104311,115957,3/1/2008
NEDD8,CCT5,115957,114575,3/1/2008
PHGDH,NEDD8,105158,115957,3/1/2008
ANXA2,PPP2R1A,101594,115272,3/1/2008
GTF2I,NEDD8,104464,115957,3/1/2008
NEDD8,DYNC1LI1,115957,100380,3/1/2008
NEDD8,YY1,115957,104998,3/1/2008
RBM39,NEDD8,102768,115957,3/1/2008
ALDOA,NEDD8,116123,115957,3/1/2008
TIMM50,NEDD8,107828,115957,3/1/2008
NEDD8,MYH4,115957,108974,3/1/2008
UBC,KLF10,106138,102585,3/1/2008
BLOC1S2,IFT57,115547,110897,3/1/2008
NPM1,SUMO2,109914,102300,3/1/2008
AIMP2,NEDD8,103179,115957,3/1/2008
ANXA2,HNF1A,101594,106453,3/1/2008
NEDD8,ARF1,115957,106217,3/1/2008
HIST1H2BB,NEDD8,100701,115957,3/1/2008
NEDD8,FBXO46,115957,109123,3/1/2008
IMPDH2,NEDD8,116185,115957,3/1/2008
NEDD8,ACTA2,115957,102440,3/1/2008
NEDD8,KLHL9,115957,105577,3/1/2008
DDX39A,NEDD8,100919,115957,3/1/2008
NEDD8,AFG3L2,115957,115702,3/1/2008
CCT3,NEDD8,101876,115957,3/1/2008
CDT1,CDC20,108437,104128,3/1/2008
TUBGCP3,NEDD8,108987,115957,3/1/2008
PSMC5,NEDD8,102644,115957,3/1/2008
FOSL1,EP300,112809,101265,3/1/2008
ABCF2,NEDD8,105030,115957,3/1/2008
NEDD8,RPL29,115957,101144,3/1/2008
NEDD8,SPTLC2,115957,116415,3/1/2008
NEDD8,RPS16,115957,109494,3/1/2008
AGTR1,GNB2L1,102821,101461,3/1/2008
EGFR,RBM41,112630,110649,3/1/2008
APLP1,CNTN5,111837,110907,3/1/2008
CCDC47,NEDD8,113348,115957,3/1/2008
JUP,NEDD8,106662,115957,3/1/2008
BCLAF1,EGFR,114747,112630,3/1/2008
EPRS,NEDD8,109418,115957,3/1/2008
HIST1H2BH,NEDD8,113992,115957,3/1/2008
PTK2B,RHOU,116150,112185,3/1/2008
NEDD8,AIFM1,115957,107475,3/1/2008
ETFA,NEDD8,112879,115957,3/1/2008
PCBP1,NEDD8,110371,115957,3/1/2008
NEDD8,SSR4,115957,107588,3/1/2008
NEDD8,SQSTM1,115957,109751,3/1/2008
RPS10,NEDD8,106433,115957,3/1/2008
NEDD8,NACA,115957,115124,3/1/2008
NOP58,NEDD8,101923,115957,3/1/2008
PML,SNRNP40,101263,107706,3/1/2008
NEDD8,RPL6,115957,100111,3/1/2008
MID1,EEF1A1,102432,107332,3/1/2008
TP53,CCAR1,114765,115184,3/1/2008
NEDD8,HIST3H2BB,115957,114132,3/1/2008
NEDD8,USMG5,115957,102675,3/1/2008
ACTR2,NEDD8,102790,115957,3/1/2008
NEDD8,RPS2,115957,102724,3/1/2008
VCP,HNF1A,111658,106453,3/1/2008
BCL6,BACH2,111043,105527,3/1/2008
EGFR,HCFC1,112630,110647,3/1/2008
NEDD8,MCM7,115957,106062,3/1/2008
MAGED2,NEDD8,113192,115957,3/1/2008
NEDD8,TARS,115957,115998,3/1/2008
NEDD8,LARS,115957,105578,3/1/2008
ADAM15,MAPK3,101465,101159,3/1/2008
PYGL,NEDD8,114222,115957,3/1/2008
NEDD8,RPL12,115957,113373,3/1/2008
MKKS,STUB1,104806,100319,3/1/2008
RPS27L,NEDD8,101781,115957,3/1/2008
NEDD8,DLAT,115957,107637,3/1/2008
NEDD8,MCM5,115957,106061,3/1/2008
ANK2,NEDD8,106564,115957,3/1/2008
FAS,YES1,107549,102905,3/1/2008
NEDD8,RALY,115957,106390,3/1/2008
NEDD8,HIST3H3,115957,115562,3/1/2008
NEDD8,HIST1H2AH,115957,110766,3/1/2008
NEDD8,CDK1,115957,107105,3/1/2008
NEDD8,FLNC,115957,107043,3/1/2008
HNRNPK,NEDD8,110874,115957,3/1/2008
RAN,NEDD8,100374,115957,3/1/2008
HNRNPU,PML,103064,101263,3/1/2008
PRKDC,NEDD8,115196,115957,3/1/2008
LTN1,NEDD8,102594,115957,3/1/2008
PPP2R1A,C1QBP,115272,115894,3/1/2008
NEDD8,TUBA1A,115957,104755,3/1/2008
CDKN1A,EP300,113330,101265,3/1/2008
NEDD8,RPS4X,115957,114735,3/1/2008
HNRNPU,RARA,103064,114548,3/1/2008
MDN1,NEDD8,111354,115957,3/1/2008
NEDD8,DIS3,115957,103682,3/1/2008
NEDD8,RFC4,115957,104156,3/1/2008
NEDD8,CELSR1,115957,116148,3/1/2008
FBXO30,NEDD8,105601,115957,3/1/2008
NEDD8,ATP6AP2,115957,115506,3/1/2008
SLC25A1,NEDD8,110225,115957,3/1/2008
NEDD8,CAND1,115957,105584,3/1/2008
FASN,NEDD8,114802,115957,3/1/2008
HNF1A,YWHAG,106453,108250,3/1/2008
NEDD8,ZC3HAV1,115957,104858,3/1/2008
FBXO8,CUL1,114871,111823,3/1/2008
NEDD8,DYNC1H1,115957,101136,3/1/2008
SYVN1,ERLEC1,101531,109629,3/1/2008
NEDD8,KARS,115957,109936,3/1/2008
RELA,MTDH,116233,100928,3/1/2008
TRABD,NEDD8,111470,115957,3/1/2008
NEDD8,HSP90B1,115957,104999,3/1/2008
NEDD8,OAT,115957,115162,3/1/2008
NEDD8,ERCC4,115957,113262,3/1/2008
IGF2BP2,NEDD8,107186,115957,3/1/2008
CDT1,CDC23,108437,101045,3/1/2008
NEDD8,SNRPD1,115957,105355,3/1/2008
PRAME,NEDD8,114113,115957,3/1/2008
NEDD8,BSG,115957,104960,3/1/2008
NEDD8,RPL10A,115957,101928,3/1/2008
NEDD8,MCM4,115957,106063,3/1/2008
RPS17,NEDD8,112645,115957,3/1/2008
TUBGCP2,NEDD8,110555,115957,3/1/2008
E2F7,E2F8,113507,115290,3/1/2008
NEDD8,YWHAG,115957,108250,3/1/2008
DNAJC7,NEDD8,105607,115957,3/1/2008
NEDD8,U2AF1,115957,101303,3/1/2008
NEDD8,HIC2,115957,107680,3/1/2008
NEDD8,SNRNP200,115957,107359,3/1/2008
NEDD8,AP3D1,115957,103412,3/1/2008
NEDD8,HIST1H2AD,115957,101802,3/1/2008
NEDD8,EIF2B4,115957,104532,3/1/2008
NEDD8,YWHAH,115957,104048,3/1/2008
NEDD8,HIST2H2BE,115957,107407,3/1/2008
CAND2,NEDD8,112396,115957,3/1/2008
KLHL13,NEDD8,103503,115957,3/1/2008
NEDD8,MTHFD1,115957,105340,3/1/2008
MTDH,CREBBP,100928,107061,3/1/2008
APLP1,CNTN3,111837,102015,3/1/2008
NEDD8,CUL7,115957,107170,3/1/2008
NEDD8,RPL26,115957,115870,3/1/2008
PRDX1,EGFR,110030,112630,3/1/2008
NEDD8,SMC3,115957,101471,3/1/2008
APP,CNTN3,104269,102015,3/1/2008
POLD1,NEDD8,113839,115957,3/1/2008
NEDD8,FBXO42,115957,114249,3/1/2008
PEBP1,HNF1A,101643,106453,3/1/2008
NEDD8,RPS18,115957,106798,3/1/2008
AASS,NEDD8,110753,115957,3/1/2008
AQP2,UBC,111042,106138,3/1/2008
NEDD8,RPS7,115957,113343,3/1/2008
NEDD8,SPTAN1,115957,108089,3/1/2008
HIST1H2BJ,NEDD8,112388,115957,3/1/2008
NEDD8,RPS14,115957,106796,3/1/2008
NEDD8,NCAPH,115957,115447,3/1/2008
MDM2,COPS5,106304,105737,3/1/2008
PPP2R1A,HSP90AA1,115272,103493,3/1/2008
NEDD8,FLNA,115957,114806,3/1/2008
NEDD8,SMC2,115957,100344,3/1/2008
MID1,GNB2L1,102432,101461,3/1/2008
NEDD8,MSI1,115957,100539,3/1/2008
NEDD8,AMOT,115957,104797,3/1/2008
SLC25A11,NEDD8,115672,115957,3/1/2008
NEDD8,CLGN,115957,105173,3/1/2008
CELSR2,NEDD8,105163,115957,3/1/2008
NEDD8,PSMC1,115957,102642,3/1/2008
TBCD,NEDD8,109382,115957,3/1/2008
CDT1,MCM7,108437,106062,3/1/2008
FAS,SRC,107549,107525,3/1/2008
EGFR,JAK1,112630,107364,3/1/2008
FBXL18,NEDD8,106606,115957,3/1/2008
METTL13,NEDD8,100833,115957,3/1/2008
HSP90AB1,NEDD8,111698,115957,3/1/2008
NONO,NEDD8,114965,115957,3/1/2008
TOP2B,PML,111170,101263,3/1/2008
UBXN1,NEDD8,114546,115957,3/1/2008
TUBB3,NEDD8,109747,115957,3/1/2008
LIMA1,NEDD8,116135,115957,3/1/2008
YWHAZ,HNF1A,111046,106453,3/1/2008
NEDD8,CDK5RAP3,115957,107682,3/1/2008
PHF6,NEDD8,114318,115957,3/1/2008
ATP5I,NEDD8,112327,115957,3/1/2008
NPM1,PML,109914,101263,3/1/2008
RPN2,NEDD8,111639,115957,3/1/2008
NEDD8,POLE,115957,104662,3/1/2008
HSPA2,NEDD8,103058,115957,3/1/2008
COPB1,NEDD8,110731,115957,3/1/2008
NEDD8,EIF3A,115957,105640,3/1/2008
NEDD8,MSH2,115957,103743,3/1/2008
NEDD8,SORT1,115957,104371,3/1/2008
RPS8,NEDD8,115433,115957,3/1/2008
NEDD8,HIST1H2BC; HIST1H2BE; HIST1H2BF; HIST1H2BG; HIST1H2BI,115957,108384,3/1/2008
NEDD8,NPEPPS,115957,101084,3/1/2008
NEDD8,CSTA,115957,100770,3/1/2008
PCBP2,NEDD8,110370,115957,3/1/2008
NME2,NEDD8,101565,115957,3/1/2008
NEDD8,TRAF2,115957,105243,3/1/2008
EGFR,IRS2,112630,109413,3/1/2008
NEDD8,RBBP7,115957,107735,3/1/2008
ACADM,NEDD8,106025,115957,3/1/2008
HNRNPU,NEDD8,103064,115957,3/1/2008
NEDD8,RPL18,115957,115893,3/1/2008
COPA,NEDD8,114472,115957,3/1/2008
NEDD8,SCN1A,115957,113752,3/1/2008
PTK2,RHOU,100504,112185,3/1/2008
DCTN1,NEDD8,101131,115957,3/1/2008
ARCN1,NEDD8,110798,115957,3/1/2008
NEDD8,RPL4,115957,106183,3/1/2008
MTR,NEDD8,116306,115957,3/1/2008
PKM,PML,102392,101263,3/1/2008
TNFRSF10A,ARAP1,109213,114450,3/1/2008
DHX9,NEDD8,115481,115957,3/1/2008
ATP5J2,NEDD8,113049,115957,3/1/2008
TUFM,NEDD8,112565,115957,3/1/2008
RTCA,NEDD8,109134,115957,3/1/2008
NEDD8,RPL21,115957,111881,3/1/2008
NEDD8,ACAT1,115957,110120,3/1/2008
NEDD8,EEF1A2,115957,102778,3/1/2008
FBXL2,HACD3,116230,111850,3/1/2008
NEDD8,DNAJB6,115957,112977,3/1/2008
PC,PC,101728,101728,3/1/2008
TOP1,CDT1,109181,108437,3/1/2008
HACD3,VAPB,111850,114352,3/1/2008
